#Radio    Masa


2.5	6
7.5	22
12.5	26
17.5	22
22.5	26
27.5	21
32.5	23
37.5	44
42.5	9
47.5	10
52.5	56
57.5	21
62.5	25
67.5	25
72.5	18
77.5	18
82.5	19
87.5	15
92.5	24
97.5	22
102.5	20
107.5	24
112.5	4
117.5	0
122.5	0
127.5	0
132.5	0
137.5	0
142.5	0
147.5	0
152.5	0
157.5	0
162.5	0
167.5	0
172.5	0
177.5	0
182.5	0
187.5	0
192.5	0


2.5	8
7.5	17
12.5	20
17.5	31
22.5	25
27.5	25
32.5	31
37.5	20
42.5	26
47.5	21
52.5	12
57.5	48
62.5	20
67.5	17
72.5	21
77.5	18
82.5	31
87.5	45
92.5	26
97.5	32
102.5	6
107.5	0
112.5	0
117.5	0
122.5	0
127.5	0
132.5	0
137.5	0
142.5	0
147.5	0
152.5	0
157.5	0
162.5	0
167.5	0
172.5	0
177.5	0
182.5	0
187.5	0
192.5	0


2.5	6
7.5	18
12.5	23
17.5	27
22.5	29
27.5	23
32.5	29
37.5	21
42.5	21
47.5	23
52.5	23
57.5	32
62.5	24
67.5	20
72.5	24
77.5	41
82.5	14
87.5	17
92.5	24
97.5	13
102.5	21
107.5	25
112.5	2
117.5	0
122.5	0
127.5	0
132.5	0
137.5	0
142.5	0
147.5	0
152.5	0
157.5	0
162.5	0
167.5	0
172.5	0
177.5	0
182.5	0
187.5	0
192.5	0


2.5	8
7.5	13
12.5	25
17.5	24
22.5	28
27.5	24
32.5	30
37.5	24
42.5	24
47.5	23
52.5	21
57.5	32
62.5	21
67.5	20
72.5	44
77.5	15
82.5	14
87.5	15
92.5	56
97.5	27
102.5	12
107.5	0
112.5	0
117.5	0
122.5	0
127.5	0
132.5	0
137.5	0
142.5	0
147.5	0
152.5	0
157.5	0
162.5	0
167.5	0
172.5	0
177.5	0
182.5	0
187.5	0
192.5	0


2.5	6
7.5	19
12.5	21
17.5	24
22.5	33
27.5	22
32.5	29
37.5	22
42.5	22
47.5	26
52.5	27
57.5	21
62.5	24
67.5	34
72.5	24
77.5	9
82.5	41
87.5	22
92.5	17
97.5	11
102.5	21
107.5	25
112.5	0
117.5	0
122.5	0
127.5	0
132.5	0
137.5	0
142.5	0
147.5	0
152.5	0
157.5	0
162.5	0
167.5	0
172.5	0
177.5	0
182.5	0
187.5	0
192.5	0


2.5	6
7.5	16
12.5	30
17.5	21
22.5	31
27.5	19
32.5	34
37.5	22
42.5	21
47.5	24
52.5	28
57.5	21
62.5	25
67.5	34
72.5	17
77.5	28
82.5	17
87.5	11
92.5	50
97.5	29
102.5	11
107.5	5
112.5	0
117.5	0
122.5	0
127.5	0
132.5	0
137.5	0
142.5	0
147.5	0
152.5	0
157.5	0
162.5	0
167.5	0
172.5	0
177.5	0
182.5	0
187.5	0
192.5	0


2.5	5
7.5	18
12.5	25
17.5	29
22.5	27
27.5	19
32.5	33
37.5	25
42.5	21
47.5	20
52.5	26
57.5	23
62.5	26
67.5	31
72.5	24
77.5	24
82.5	18
87.5	37
92.5	12
97.5	14
102.5	37
107.5	6
112.5	0
117.5	0
122.5	0
127.5	0
132.5	0
137.5	0
142.5	0
147.5	0
152.5	0
157.5	0
162.5	0
167.5	0
172.5	0
177.5	0
182.5	0
187.5	0
192.5	0


2.5	5
7.5	16
12.5	28
17.5	25
22.5	29
27.5	21
32.5	33
37.5	25
42.5	20
47.5	17
52.5	26
57.5	24
62.5	26
67.5	33
72.5	24
77.5	18
82.5	25
87.5	17
92.5	34
97.5	34
102.5	10
107.5	9
112.5	1
117.5	0
122.5	0
127.5	0
132.5	0
137.5	0
142.5	0
147.5	0
152.5	0
157.5	0
162.5	0
167.5	0
172.5	0
177.5	0
182.5	0
187.5	0
192.5	0


2.5	7
7.5	18
12.5	25
17.5	29
22.5	20
27.5	28
32.5	29
37.5	25
42.5	20
47.5	21
52.5	20
57.5	29
62.5	28
67.5	27
72.5	24
77.5	22
82.5	19
87.5	36
92.5	18
97.5	16
102.5	38
107.5	1
112.5	0
117.5	0
122.5	0
127.5	0
132.5	0
137.5	0
142.5	0
147.5	0
152.5	0
157.5	0
162.5	0
167.5	0
172.5	0
177.5	0
182.5	0
187.5	0
192.5	0


2.5	10
7.5	13
12.5	24
17.5	27
22.5	28
27.5	24
32.5	23
37.5	27
42.5	26
47.5	17
52.5	28
57.5	27
62.5	23
67.5	29
72.5	30
77.5	20
82.5	24
87.5	18
92.5	23
97.5	37
102.5	8
107.5	10
112.5	4
117.5	0
122.5	0
127.5	0
132.5	0
137.5	0
142.5	0
147.5	0
152.5	0
157.5	0
162.5	0
167.5	0
172.5	0
177.5	0
182.5	0
187.5	0
192.5	0
