#Radio    Velocidad
0	0
111.369	0.701973
7.32069	1.86254
92.1603	0.785818
18.4899	1.62841
88.6579	0.799563
35.2592	1.23096
26.6826	1.53374
48.1277	1.09529
10.1901	2.45596
97.6261	0.755685
56.0571	1.02198
62.7281	0.993138
30.6954	1.38478
14.5062	1.87781
65.8051	0.951702
109.513	0.711359
108.247	0.713385
30.0219	1.31905
39.8842	1.08576
57.095	1.03944
65.7987	0.948142
8.00106	2.6791
28.7322	1.46604
69.5447	0.925326
19.5099	1.66835
57.1009	1.08157
100.849	0.736384
53.4427	1.068
56.6445	1.02941
72.284	0.903061
41.698	1.19732
89.0747	0.803657
53.6932	0.980152
13.8162	2.24601
9.79593	2.80643
81.446	0.840606
69.8683	0.917725
84.5151	0.826341
87.2627	0.806628
57.6885	1.02481
39.1805	1.2474
62.682	0.964499
99.3168	0.751613
62.6208	0.989051
36.8834	1.24848
33.5634	1.29862
99.6103	0.759049
53.3022	1.04467
107.776	0.716117
53.4953	1.01104
103.392	0.728274
29.4229	1.32504
95.9478	0.757925
34.1301	1.27391
13.8358	1.99146
30.8897	1.29888
82.2753	0.837873
104.398	0.736311
8.03164	2.75859
94.595	0.78373
69.2121	0.92069
31.4605	1.3632
63.576	0.970091
107.297	0.720052
13.3381	1.57141
12.6853	2.14797
43.7692	1.14779
95.2779	0.778963
88.0394	0.813302
13.3304	1.78727
72.7864	0.897508
36.4983	1.23374
16.1813	1.93228
44.2316	1.13672
105.991	0.722843
79.4571	0.846183
27.5939	1.44581
36.6461	1.30361
95.686	0.769017
6.34241	3.52255
20.5642	1.71868
54.2455	1.05501
95.2659	0.754783
78.3352	0.860239
24.2019	1.58922
1.95976	4.68821
34.2681	1.36843
108.661	0.714532
12.4493	2.23838
78.8976	0.855468
14.2673	2.11358
57.9296	1.02983
15.6988	1.9301
56.5768	1.02732
88.1769	0.806322
22.8961	1.65763
34.5764	1.27507
83.4791	0.835731
71.8108	0.906659
9.8685	1.62053
89.0148	0.802744
102.478	0.732407
69.8126	0.924423
82.889	0.826019
83.269	0.828816
52.7288	1.00147
50.5061	1.04698
112.443	0.697309
32.6611	1.18717
106.438	0.720556
94.1413	0.780272
38.9756	1.13987
38.185	1.19821
53.8009	1.00953
52.0656	0.991136
54.039	1.08399
53.1828	1.03775
54.5058	1.05979
42.0714	1.17809
62.7405	0.967437
105.161	0.732956
12.333	2.02568
88.8385	0.80763
69.121	0.925077
37.0199	1.23165
58.6339	1.02705
39.2445	1.25036
62.9976	0.973326
69.0257	0.930667
96.393	0.753612
45.0069	1.12194
26.0574	1.59664
54.088	1.04132
71.7819	0.903389
16.449	1.8973
76.7196	0.866604
37.9862	1.28812
67.1612	0.940513
13.6725	2.1957
92.7909	0.784783
106.502	0.720743
54.4837	1.01371
54.052	1.08893
102.862	0.737802
19.5102	1.7233
53.7466	1.02253
36.2326	1.29656
89.9792	0.790222
28.0862	1.45311
65.5312	0.947203
54.2346	0.96392
28.587	1.35434
79.8498	0.853649
76.2099	0.874041
38.4345	1.12193
38.702	1.25792
83.455	0.833323
38.4192	1.24332
23.2475	1.46249
12.9505	2.07276
69.3423	0.919886
106.609	0.72145
78.7454	0.854779
104.922	0.731366
61.4	0.98437
53.6328	1.00044
52.9773	1.03703
15.475	1.32778
35.8998	1.34551
61.9943	0.983576
81.3752	0.844803
23.5072	1.59936
82.2715	0.827252
89.7342	0.804802
51.2769	1.04286
99.541	0.757507
59.72	1.01104
27.1814	1.53089
32.9518	1.31977
98.4346	0.769132
22.486	1.50658
29.2661	1.38239
13.599	2.1333
80.7289	0.84863
47.1417	1.1107
54.4099	1.04149
39.3044	1.24671
4.58766	4.43959
63.7263	0.967432
67.4874	0.947799
54.8269	1.01332
90.0428	0.795896
103.362	0.737001
53.7581	0.984428
70.5716	0.915968
18.8803	1.85952
35.4169	1.31261
76.9662	0.869767
17.0043	1.82613
94.8316	0.783269
12.1023	2.41905
26.2248	1.4004
36.3568	1.26086
31.1066	1.37492
13.88	2.09439
101.861	0.735113
34.1446	1.26988
12.5832	2.27338
53.8358	1.0539
26.4706	1.22604
84.5209	0.792902
77.0205	0.868594
36.3973	1.26124
18.0972	1.84559
103.324	0.731549
72.3598	0.90227
9.04279	2.38262
72.127	0.9023
44.6129	1.12437
15.82	1.83959
88.1629	0.808613
52.3045	0.98879
39.9696	1.22434
6.45454	2.87729
94.427	0.767754
79.2664	0.848857
53.7196	1.05333
53.7348	1.0595
27.1487	1.44048
70.3181	0.913478
75.0652	0.882521
51.9594	1.00478
37.4543	1.29916
54.0853	1.05139
62.4092	0.995244
38.6942	1.1281
68.5563	0.92257
73.3073	0.893834
38.0704	1.28495
57.2309	1.03999
107.062	0.715044
16.5324	1.91655
52.7188	1.01034
66.1041	0.96148
80.9893	0.846144
35.0853	1.28552
31.3084	1.28326
92.028	0.786649
55.9241	1.05763
36.4271	1.25679
21.9579	1.57386
109.658	0.708075
59.9719	1.01448
13.9813	2.08261
67.7429	0.944433
12.3269	2.32208
5.41759	2.93217
64.2135	0.969997
54.096	1.02891
51.5768	1.04993
31.517	1.36145
109.206	0.705201
84.3655	0.8211
18.5016	1.71487
54.0794	1.0562
92.4574	0.789839
62.6057	0.99116
53.672	1.06701
105.923	0.723178
54.9869	1.03382
59.8881	1.00264
64.105	0.973064
9.4789	2.62079
35.7753	1.27165
35.8476	1.34795
81.6529	0.838717
101.488	0.734428
97.69	0.766717
30.0729	1.40698
64.5044	0.972296
90.3593	0.797983
67.7084	0.930828
36.476	1.27122
12.0523	1.83215
51.3909	1.06031
89.6757	0.78577
27.1419	1.54052
94.1908	0.778072
65.4162	0.950235
87.809	0.810689
96.7859	0.754721
104.846	0.731037
63.7074	0.979761
74.6391	0.883911
16.3554	1.87438
54.2505	1.05228
35.0554	1.27604
96.0162	0.764093
47.7692	1.08546
52.8035	0.97266
100.76	0.751249
53.761	1.04498
3.9594	3.98446
20.9634	1.42318
75.9714	0.872576
53.8088	1.08644
37.2237	1.30151
94.4435	0.760201
55.3825	1.02888
60.3248	1.01056
79.7052	0.853171
17.0431	1.77874
80.2536	0.849765
6.60957	3.42052
65.1132	0.965697
62.3206	0.969797
96.6919	0.759012
51.1172	1.05728
52.9613	1.04525
109.995	0.703214
93.6581	0.775469
20.4191	1.69979
91.8748	0.783969
24.0463	1.40512
39.706	1.22821
54.4041	1.04862
50.7168	1.04713
73.4588	0.89291
12.2366	1.17866
6.78485	2.59389
67.3288	0.931305
76.6092	0.869045
58.2162	1.03656
31.9238	1.20553
24.5403	1.36632
60.603	1.00356
61.9452	0.975831
12.6589	2.15142
107.587	0.713618
37.0457	1.23937
93.9908	0.767613
108.09	0.719935
102.396	0.731351
47.4053	1.07774
24.6551	1.56502
53.9065	1.03969
54.9422	1.07273
96.3945	0.762
32.4817	1.44675
1.94788	5.83734
6.12564	3.68414
81.8857	0.841117
108.112	0.716618
28.1248	1.4519
14.9072	2.17898
25.6175	1.38927
37.9259	1.17066
28.1245	1.46593
84.2517	0.825956
15.1314	2.1383
88.8141	0.798645
51.5208	1.06203
101.787	0.730425
38.9056	1.22631
53.5316	0.989932
22.3222	1.67962
38.04	1.16921
72.5724	0.89672
70.1044	0.920797
15.8283	2.06157
107.658	0.710299
86.6274	0.802057
32.9555	1.43327
4.13744	3.39779
23.2539	1.45856
2.87251	5.76415
94.4862	0.776896
5.57112	3.24521
77.982	0.861045
60.1747	1.01694
33.3091	1.17253
109.445	0.710228
69.4375	0.922242
61.6499	1.0059
36.5929	1.25959
58.2562	1.02791
20.387	1.54363
69.6935	0.920041
24.166	1.39361
44.1064	1.14812
35.481	1.22052
21.2226	1.76242
54.3048	1.06232
48.994	1.05751
9.2858	2.50595
17.9753	1.93299
109.849	0.710904
80.1372	0.843224
27.6538	1.2796
41.8142	1.18713
27.9975	1.46664
91.5547	0.793867
63.0836	0.993747
78.1571	0.857779
19.8841	1.63278
17.5234	1.7363
28.5991	1.44389
24.1363	1.53538
8.41491	2.52233
69.2844	0.924513
74.9579	0.882082
54.0878	1.03512
8.85082	2.72715
29.2894	1.43951
93.872	0.76608
34.8621	1.24352
54.6285	1.04813
33.3705	1.29949
36.4611	1.19413
92.5235	0.774917
6.35298	3.1472
54.6194	1.04436
78.4116	0.855352
52.7138	1.03937
103.377	0.733101
57.659	1.00786
11.7774	2.54371
91.2634	0.777735
70.1314	0.912452
57.438	1.01373
36.3079	1.24886
95.0541	0.782992
31.8962	1.20933
62.1243	0.985943
70.5547	0.917596
109.9	0.706009
24.5028	1.36661
53.8735	1.03852
89.1962	0.7852
17.0979	1.94387
96.8291	0.769566
103.102	0.736763
55.4914	1.05806
21.4594	1.60572
7.82606	2.7792
37.0962	1.18746
56.5989	1.03586
93.1562	0.781861
71.5579	0.907903
53.9826	1.04175
48.0128	1.05699
72.9718	0.897096
49.6459	1.0707
105.089	0.722225
95.7849	0.759872
54.4204	0.997638
48.7628	1.04697
32.1029	1.34348
22.281	1.61666
22.6432	1.50491
36.5835	1.26265
94.0718	0.783591
99.8872	0.763529
36.6844	1.20025
57.2161	1.04905
110.121	0.706624
8.05918	2.88207
90.496	0.790185
43.2356	1.15575
25.5543	1.51074
12.1989	2.33875
61.2639	0.994261
108.684	0.71659
24.93	1.47496
90.2949	0.788892
96.7474	0.763844
41.8435	1.1866
100.356	0.748472
24.3146	1.55538
23.4178	1.57638
79.0789	0.855614
84.9957	0.823729
16.6177	2.06941
6.61659	2.70053
97.656	0.759961
69.2724	0.928751
104.352	0.720154
24.7805	1.54923
101.327	0.755632
14.5337	2.08011
38.3139	1.26318
46.9039	1.07972
8.07978	2.37365
63.6164	0.98047
65.2778	0.969997
96.4881	0.759386
112.184	0.698521
12.426	2.16729
65.0105	0.950582
102.236	0.728617


0	0
99.9805	0.782298
2.81706	5.37928
88.7474	0.81618
18.2871	1.64647
85.8914	0.825621
33.7888	1.28845
31.9995	1.27409
47.2939	1.11558
11.2509	2.23044
89.9805	0.820071
56.494	1.01347
65.9102	0.946823
31.0119	1.37057
11.7844	2.32067
67.0595	0.934132
100.074	0.778734
97.3082	0.793707
25.2364	1.57981
27.9265	1.55949
57.5635	1.03043
66.4495	0.938948
11.6852	1.6047
29.8802	1.41199
73.957	0.869613
20.8517	1.54669
61.2989	1.01472
89.4977	0.829976
59.7709	0.950259
57.7725	1.00971
79.0696	0.822875
43.805	1.13982
87.0341	0.822526
43.1535	1.22105
17.4608	1.80467
12.3301	2.32816
81.908	0.83579
71.2117	0.900414
83.9602	0.831838
85.1804	0.826622
58.1315	1.01731
42.2772	1.16887
62.6783	0.964555
92.2945	0.808841
64.254	0.964836
41.936	1.14729
32.8089	1.3312
96.6048	0.782664
54.6339	1.01849
97.4495	0.792109
50.7764	1.06618
91.8766	0.81957
26.1835	1.49885
87.45	0.83217
35.0774	1.2543
12.915	2.1352
30.9954	1.29013
82.2638	0.837991
98.6086	0.779555
8.03789	2.75686
94.0313	0.788429
70.0058	0.910261
33.324	1.29587
64.0185	0.962902
98.2076	0.786783
14.371	1.35863
15.0387	1.78208
45.3684	1.10617
93.8028	0.791217
87.9304	0.81431
10.6298	2.32762
75.3688	0.865779
34.7964	1.29564
16.8261	1.86015
46.2024	1.08614
96.0263	0.797892
83.7177	0.800852
27.1776	1.45865
36.724	1.30336
90.6641	0.811705
8.50622	2.78192
21.0914	1.67622
58.4792	0.978504
86.1728	0.836192
79.4345	0.848184
28.6858	1.33212
2.21471	3.88764
36.3978	1.29302
99.106	0.783572
12.5001	2.2321
80.4632	0.838497
18.2867	1.63105
58.0503	1.02783
18.8376	1.57729
57.7795	1.00668
86.663	0.821215
23.1696	1.63922
32.3579	1.36286
83.6286	0.830076
77.1582	0.842475
9.41271	1.77885
86.4798	0.82561
91.5285	0.820062
75.903	0.851274
83.8106	0.816604
82.895	0.834338
44.2382	1.19429
45.8425	1.15388
100.13	0.779567
21.2882	1.81834
96.0663	0.798399
91.3092	0.804507
32.3925	1.38352
42.4527	1.0624
